scaffold,L,boolq_id,gold,reply,timing_s,first_token,compliant,pred_strict,correct_strict,pred_label,pred_raw,is_answered,is_idk,answered_correct,condition,acc_type
underspecified,21,dev_0346,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0363,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0535,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0629,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0179,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0402,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0513,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0606,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0630,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0795,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1457,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1776,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1862,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1911,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2755,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2756,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2921,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2972,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0009,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0038,0,I don't know.,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_0129,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0202,0,I don't know.,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_0308,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0584,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0644,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0653,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0671,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0757,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1059,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1067,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1097,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1131,0,I don't know,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_1324,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0305,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0465,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0508,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0518,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0572,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0898,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1154,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1221,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1244,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1245,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1273,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0647,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0254,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0486,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0736,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0814,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1477,0,"YES
###",,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1721,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1786,0,"NO


###",,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1970,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1985,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2448,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0066,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0088,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0196,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0262,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0271,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0329,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0331,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0387,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0418,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0616,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0638,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0657,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0692,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0744,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0797,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0842,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1379,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0126,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0342,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0437,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0553,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0652,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0708,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1083,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1142,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1354,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1460,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1468,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1559,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1595,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1643,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1692,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1726,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0008,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0323,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0794,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0866,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0910,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0992,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1446,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0294,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0521,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0943,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1887,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2892,0,"NO

##",,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2691,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0065,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0245,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0315,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0361,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0550,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0595,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0966,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1078,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1224,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1251,0,"YES, Croatia has placed in the World Cup. They made their first appearance",,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1260,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1278,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1462,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1494,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1543,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2012,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2118,0,I don't know.,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_2272,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2338,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2498,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2509,0,YES. The Boston Celtics came back from a 3-1 def,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2917,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2966,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2974,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_3007,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_3199,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0222,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0398,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0426,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0464,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0563,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0658,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1366,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1471,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1558,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1580,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2401,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2436,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3224,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0022,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0132,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0268,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0646,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0697,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0935,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1159,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1376,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1646,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1869,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2397,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0512,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1524,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1675,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1723,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2027,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2104,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2262,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2431,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2524,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3057,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3167,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,6,dev_0023,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,6,dev_0039,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,6,dev_0055,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,6,dev_0059,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,6,dev_0068,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,6,dev_0087,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,6,dev_0107,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,6,dev_0120,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,6,dev_0138,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,6,dev_0151,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,6,dev_0163,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,6,dev_0165,0,"YES, dragon fruit and pitaya are the same thing. Dragon fruit is",,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,6,dev_0207,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,6,dev_0210,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,6,dev_0221,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
